INFO 2024-05-22 11:30:54,656 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-22 11:35:12,271 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/concurrent/futures/_base.py first seen with mtime 1715025260.088164
DEBUG 2024-05-22 11:35:12,271 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/query.py first seen with mtime 1716375400.3047266
DEBUG 2024-05-22 11:35:12,271 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/conf/locale/__init__.py first seen with mtime 1716375399.6811063
DEBUG 2024-05-22 11:35:12,271 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/migration.py first seen with mtime 1716375400.2998724
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/ddl_references.py first seen with mtime 1716375400.2895117
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/uuid.py first seen with mtime 1715025241.095127
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/manager.py first seen with mtime 1716375400.304011
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/autoreload.py first seen with mtime 1716375400.328493
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/events.py first seen with mtime 1715025258.983288
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/header.py first seen with mtime 1715025262.147157
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1716375399.8662336
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/typing_extensions.py first seen with mtime 1716200364.00532
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/servers/__init__.py first seen with mtime 1716375400.2886043
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1716375400.3011966
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/sql/constants.py first seen with mtime 1716375400.3087757
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/__init__.py first seen with mtime 1716375400.332446
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/struct.py first seen with mtime 1715025240.910055
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/__init__.py first seen with mtime 1715025262.011004
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1716375400.3411515
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_socket.cpython-39-darwin.so first seen with mtime 1715025319.429804
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/multipart.py first seen with mtime 1715025262.342811
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1716375400.1939702
DEBUG 2024-05-22 11:35:12,272 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/_policybase.py first seen with mtime 1715025262.053961
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1716375400.2686605
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/static.py first seen with mtime 1716375400.3330452
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/select.cpython-39-darwin.so first seen with mtime 1715025312.376235
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/zoneinfo/_common.py first seen with mtime 1715025272.537247
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/constants.py first seen with mtime 1716375400.1258497
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/handlers/exception.py first seen with mtime 1716375400.2796829
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/json/decoder.py first seen with mtime 1715025263.882519
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/http/request.py first seen with mtime 1716375400.3265364
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/api.py first seen with mtime 1716375400.1255677
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/apps.py first seen with mtime 1716375399.7556283
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loaders/filesystem.py first seen with mtime 1716375400.3321898
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/commands/__init__.py first seen with mtime 1716375400.2829149
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/keywords.py first seen with mtime 1716375399.6088932
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/functions/math.py first seen with mtime 1716375400.3077455
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_datetime.cpython-39-darwin.so first seen with mtime 1715025315.437585
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/warnings.py first seen with mtime 1715025241.102255
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/tokens.py first seen with mtime 1716375399.6093638
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/client.py first seen with mtime 1716375400.2903476
DEBUG 2024-05-22 11:35:12,273 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/_bootlocale.py first seen with mtime 1715025239.791637
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/bz2.py first seen with mtime 1715025239.99209
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/random.py first seen with mtime 1715025240.682214
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/checks.py first seen with mtime 1716375399.9081318
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/__init__.py first seen with mtime 1716375400.2889473
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/serializers/base.py first seen with mtime 1716375400.287671
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/enum.py first seen with mtime 1715025240.195618
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/base_futures.py first seen with mtime 1715025258.873896
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/smartif.py first seen with mtime 1716375400.3305683
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/sql/__init__.py first seen with mtime 1716375400.308278
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/urllib/error.py first seen with mtime 1715025265.991717
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/creation.py first seen with mtime 1716375400.2905147
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/encodings/utf_8.py first seen with mtime 1715025261.952962
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/async_checks.py first seen with mtime 1716375400.2728617
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/nonmultipart.py first seen with mtime 1715025262.353096
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/importlib/util.py first seen with mtime 1715025255.641762
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/exceptions.py first seen with mtime 1716375399.6085525
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/sysconfig.py first seen with mtime 1715025240.949497
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/sqlite3/__init__.py first seen with mtime 1716375400.2971978
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1716375399.7562127
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/workspace/sugang_gpt/clipbuddy/core/__init__.py first seen with mtime 1716375701.6114082
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1716375399.8667924
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/servers/basehttp.py first seen with mtime 1716375400.2887924
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/storage/mixins.py first seen with mtime 1716375400.278895
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/indexes.py first seen with mtime 1716375400.3036253
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/http/__init__.py first seen with mtime 1716375400.3257084
DEBUG 2024-05-22 11:35:12,274 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/exceptions.py first seen with mtime 1716375400.3298373
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/json.py first seen with mtime 1716375400.3060334
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/ipv6.py first seen with mtime 1716375400.3405335
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/introspection.py first seen with mtime 1716375400.2908483
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/__init__.py first seen with mtime 1716375400.1254
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/query_utils.py first seen with mtime 1716375400.3049521
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/handlers/asgi.py first seen with mtime 1716375400.2792501
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/base64.py first seen with mtime 1715025239.959479
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/base_user.py first seen with mtime 1716375399.9079614
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/transports.py first seen with mtime 1715025259.156317
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/generic/__init__.py first seen with mtime 1716375400.3465
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/pathlib.py first seen with mtime 1715025240.522241
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/quoprimime.py first seen with mtime 1715025262.246647
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/__init__.py first seen with mtime 1716375400.2756975
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/types.py first seen with mtime 1715025241.071971
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/abc.py first seen with mtime 1715025239.902362
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1716375400.267901
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/registry.py first seen with mtime 1716375400.273829
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/utils.py first seen with mtime 1716375399.6094918
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/multiprocessing/process.py first seen with mtime 1715025271.815996
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/feedparser.py first seen with mtime 1715025262.125726
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/filters/reindent.py first seen with mtime 1716375399.6107259
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/runners.py first seen with mtime 1715025259.071752
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/http/response.py first seen with mtime 1716375400.3267674
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/operations/special.py first seen with mtime 1716375400.3018568
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/generic/detail.py first seen with mtime 1716375400.3469894
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/utils.py first seen with mtime 1716375400.330705
DEBUG 2024-05-22 11:35:12,275 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/filters/output.py first seen with mtime 1716375399.610584
DEBUG 2024-05-22 11:35:12,276 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/urls/exceptions.py first seen with mtime 1716375400.3359199
DEBUG 2024-05-22 11:35:12,276 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_zoneinfo.cpython-39-darwin.so first seen with mtime 1715025320.345361
DEBUG 2024-05-22 11:35:12,276 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/signing.py first seen with mtime 1716375400.270354
DEBUG 2024-05-22 11:35:12,276 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/getpass.py first seen with mtime 1715025240.278319
DEBUG 2024-05-22 11:35:12,276 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/sqlite3/dbapi2.py first seen with mtime 1715025265.25802
